,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
69200,69201,2021,Baja California Sur,3,60,Hombres,3094
69201,69202,2021,Baja California Sur,3,60,Mujeres,3157
69202,69203,2021,Baja California Sur,3,61,Hombres,2915
69203,69204,2021,Baja California Sur,3,61,Mujeres,2989
69204,69205,2021,Baja California Sur,3,62,Hombres,2740
69205,69206,2021,Baja California Sur,3,62,Mujeres,2821
69206,69207,2021,Baja California Sur,3,63,Hombres,2562
69207,69208,2021,Baja California Sur,3,63,Mujeres,2651
69208,69209,2021,Baja California Sur,3,64,Hombres,2389
69209,69210,2021,Baja California Sur,3,64,Mujeres,2484
69210,69211,2021,Baja California Sur,3,65,Hombres,2221
69211,69212,2021,Baja California Sur,3,65,Mujeres,2327
69212,69213,2021,Baja California Sur,3,66,Hombres,2062
69213,69214,2021,Baja California Sur,3,66,Mujeres,2174
69214,69215,2021,Baja California Sur,3,67,Hombres,1911
69215,69216,2021,Baja California Sur,3,67,Mujeres,2029
69216,69217,2021,Baja California Sur,3,68,Hombres,1766
69217,69218,2021,Baja California Sur,3,68,Mujeres,1890
69218,69219,2021,Baja California Sur,3,69,Hombres,1627
69219,69220,2021,Baja California Sur,3,69,Mujeres,1753
69220,69221,2021,Baja California Sur,3,70,Hombres,1494
69221,69222,2021,Baja California Sur,3,70,Mujeres,1626
69222,69223,2021,Baja California Sur,3,71,Hombres,1384
69223,69224,2021,Baja California Sur,3,71,Mujeres,1516
69224,69225,2021,Baja California Sur,3,72,Hombres,1285
69225,69226,2021,Baja California Sur,3,72,Mujeres,1415
69226,69227,2021,Baja California Sur,3,73,Hombres,1187
69227,69228,2021,Baja California Sur,3,73,Mujeres,1315
69228,69229,2021,Baja California Sur,3,74,Hombres,1093
69229,69230,2021,Baja California Sur,3,74,Mujeres,1222
69230,69231,2021,Baja California Sur,3,75,Hombres,1003
69231,69232,2021,Baja California Sur,3,75,Mujeres,1132
69232,69233,2021,Baja California Sur,3,76,Hombres,915
69233,69234,2021,Baja California Sur,3,76,Mujeres,1044
69234,69235,2021,Baja California Sur,3,77,Hombres,830
69235,69236,2021,Baja California Sur,3,77,Mujeres,960
69236,69237,2021,Baja California Sur,3,78,Hombres,749
69237,69238,2021,Baja California Sur,3,78,Mujeres,880
69238,69239,2021,Baja California Sur,3,79,Hombres,674
69239,69240,2021,Baja California Sur,3,79,Mujeres,806
69240,69241,2021,Baja California Sur,3,80,Hombres,601
69241,69242,2021,Baja California Sur,3,80,Mujeres,737
69242,69243,2021,Baja California Sur,3,81,Hombres,529
69243,69244,2021,Baja California Sur,3,81,Mujeres,666
69244,69245,2021,Baja California Sur,3,82,Hombres,462
69245,69246,2021,Baja California Sur,3,82,Mujeres,597
69246,69247,2021,Baja California Sur,3,83,Hombres,401
69247,69248,2021,Baja California Sur,3,83,Mujeres,531
69248,69249,2021,Baja California Sur,3,84,Hombres,345
69249,69250,2021,Baja California Sur,3,84,Mujeres,468
69250,69251,2021,Baja California Sur,3,85,Hombres,295
69251,69252,2021,Baja California Sur,3,85,Mujeres,410
69252,69253,2021,Baja California Sur,3,86,Hombres,250
69253,69254,2021,Baja California Sur,3,86,Mujeres,357
69254,69255,2021,Baja California Sur,3,87,Hombres,211
69255,69256,2021,Baja California Sur,3,87,Mujeres,308
69256,69257,2021,Baja California Sur,3,88,Hombres,176
69257,69258,2021,Baja California Sur,3,88,Mujeres,263
69258,69259,2021,Baja California Sur,3,89,Hombres,145
69259,69260,2021,Baja California Sur,3,89,Mujeres,223
69260,69261,2021,Baja California Sur,3,90,Hombres,117
69261,69262,2021,Baja California Sur,3,90,Mujeres,185
69262,69263,2021,Baja California Sur,3,91,Hombres,94
69263,69264,2021,Baja California Sur,3,91,Mujeres,153
69264,69265,2021,Baja California Sur,3,92,Hombres,74
69265,69266,2021,Baja California Sur,3,92,Mujeres,123
69266,69267,2021,Baja California Sur,3,93,Hombres,57
69267,69268,2021,Baja California Sur,3,93,Mujeres,98
69268,69269,2021,Baja California Sur,3,94,Hombres,44
69269,69270,2021,Baja California Sur,3,94,Mujeres,77
69270,69271,2021,Baja California Sur,3,95,Hombres,33
69271,69272,2021,Baja California Sur,3,95,Mujeres,61
69272,69273,2021,Baja California Sur,3,96,Hombres,24
69273,69274,2021,Baja California Sur,3,96,Mujeres,47
69274,69275,2021,Baja California Sur,3,97,Hombres,18
69275,69276,2021,Baja California Sur,3,97,Mujeres,36
69276,69277,2021,Baja California Sur,3,98,Hombres,13
69277,69278,2021,Baja California Sur,3,98,Mujeres,27
69278,69279,2021,Baja California Sur,3,99,Hombres,9
69279,69280,2021,Baja California Sur,3,99,Mujeres,19
69280,69281,2021,Baja California Sur,3,100,Hombres,6
69281,69282,2021,Baja California Sur,3,100,Mujeres,13
69282,69283,2021,Baja California Sur,3,101,Hombres,4
69283,69284,2021,Baja California Sur,3,101,Mujeres,9
69284,69285,2021,Baja California Sur,3,102,Hombres,3
69285,69286,2021,Baja California Sur,3,102,Mujeres,7
69286,69287,2021,Baja California Sur,3,103,Hombres,1
69287,69288,2021,Baja California Sur,3,103,Mujeres,4
69288,69289,2021,Baja California Sur,3,104,Hombres,1
69289,69290,2021,Baja California Sur,3,104,Mujeres,2
69290,69291,2021,Baja California Sur,3,105,Hombres,1
69291,69292,2021,Baja California Sur,3,105,Mujeres,1
69292,69293,2021,Baja California Sur,3,106,Hombres,1
69293,69294,2021,Baja California Sur,3,106,Mujeres,1
69294,69295,2021,Baja California Sur,3,107,Hombres,1
69295,69296,2021,Baja California Sur,3,107,Mujeres,1
69296,69297,2021,Baja California Sur,3,108,Hombres,0
69297,69298,2021,Baja California Sur,3,108,Mujeres,0
69298,69299,2021,Baja California Sur,3,109,Hombres,0
69299,69300,2021,Baja California Sur,3,109,Mujeres,0
85580,85581,2015,Campeche,4,0,Hombres,9020
85581,85582,2015,Campeche,4,0,Mujeres,8807
85582,85583,2015,Campeche,4,1,Hombres,8938
85583,85584,2015,Campeche,4,1,Mujeres,8772
85584,85585,2015,Campeche,4,2,Hombres,8857
85585,85586,2015,Campeche,4,2,Mujeres,8719
85586,85587,2015,Campeche,4,3,Hombres,8779
85587,85588,2015,Campeche,4,3,Mujeres,8651
85588,85589,2015,Campeche,4,4,Hombres,8702
85589,85590,2015,Campeche,4,4,Mujeres,8584
85590,85591,2015,Campeche,4,5,Hombres,8635
85591,85592,2015,Campeche,4,5,Mujeres,8522
85592,85593,2015,Campeche,4,6,Hombres,8579
85593,85594,2015,Campeche,4,6,Mujeres,8471
85594,85595,2015,Campeche,4,7,Hombres,8527
85595,85596,2015,Campeche,4,7,Mujeres,8424
85596,85597,2015,Campeche,4,8,Hombres,8485
85597,85598,2015,Campeche,4,8,Mujeres,8382
85598,85599,2015,Campeche,4,9,Hombres,8459
85599,85600,2015,Campeche,4,9,Mujeres,8353
85600,85601,2015,Campeche,4,10,Hombres,8440
85601,85602,2015,Campeche,4,10,Mujeres,8333
85602,85603,2015,Campeche,4,11,Hombres,8412
85603,85604,2015,Campeche,4,11,Mujeres,8306
85604,85605,2015,Campeche,4,12,Hombres,8374
85605,85606,2015,Campeche,4,12,Mujeres,8275
85606,85607,2015,Campeche,4,13,Hombres,8348
85607,85608,2015,Campeche,4,13,Mujeres,8261
85608,85609,2015,Campeche,4,14,Hombres,8334
85609,85610,2015,Campeche,4,14,Mujeres,8261
85610,85611,2015,Campeche,4,15,Hombres,8332
85611,85612,2015,Campeche,4,15,Mujeres,8264
85612,85613,2015,Campeche,4,16,Hombres,8349
85613,85614,2015,Campeche,4,16,Mujeres,8275
85614,85615,2015,Campeche,4,17,Hombres,8381
85615,85616,2015,Campeche,4,17,Mujeres,8301
85616,85617,2015,Campeche,4,18,Hombres,8421
85617,85618,2015,Campeche,4,18,Mujeres,8347
85618,85619,2015,Campeche,4,19,Hombres,8469
85619,85620,2015,Campeche,4,19,Mujeres,8408
85620,85621,2015,Campeche,4,20,Hombres,8516
85621,85622,2015,Campeche,4,20,Mujeres,8469
85622,85623,2015,Campeche,4,21,Hombres,8540
85623,85624,2015,Campeche,4,21,Mujeres,8503
85624,85625,2015,Campeche,4,22,Hombres,8528
85625,85626,2015,Campeche,4,22,Mujeres,8510
85626,85627,2015,Campeche,4,23,Hombres,8474
85627,85628,2015,Campeche,4,23,Mujeres,8495
85628,85629,2015,Campeche,4,24,Hombres,8370
85629,85630,2015,Campeche,4,24,Mujeres,8448
85630,85631,2015,Campeche,4,25,Hombres,8229
85631,85632,2015,Campeche,4,25,Mujeres,8377
85632,85633,2015,Campeche,4,26,Hombres,8077
85633,85634,2015,Campeche,4,26,Mujeres,8299
85634,85635,2015,Campeche,4,27,Hombres,7917
85635,85636,2015,Campeche,4,27,Mujeres,8215
85636,85637,2015,Campeche,4,28,Hombres,7744
85637,85638,2015,Campeche,4,28,Mujeres,8108
85638,85639,2015,Campeche,4,29,Hombres,7565
85639,85640,2015,Campeche,4,29,Mujeres,7987
85640,85641,2015,Campeche,4,30,Hombres,7381
85641,85642,2015,Campeche,4,30,Mujeres,7856
85642,85643,2015,Campeche,4,31,Hombres,7191
85643,85644,2015,Campeche,4,31,Mujeres,7710
85644,85645,2015,Campeche,4,32,Hombres,6997
85645,85646,2015,Campeche,4,32,Mujeres,7560
85646,85647,2015,Campeche,4,33,Hombres,6811
85647,85648,2015,Campeche,4,33,Mujeres,7404
85648,85649,2015,Campeche,4,34,Hombres,6640
85649,85650,2015,Campeche,4,34,Mujeres,7246
85650,85651,2015,Campeche,4,35,Hombres,6491
85651,85652,2015,Campeche,4,35,Mujeres,7095
85652,85653,2015,Campeche,4,36,Hombres,6370
85653,85654,2015,Campeche,4,36,Mujeres,6953
85654,85655,2015,Campeche,4,37,Hombres,6272
85655,85656,2015,Campeche,4,37,Mujeres,6818
85656,85657,2015,Campeche,4,38,Hombres,6196
85657,85658,2015,Campeche,4,38,Mujeres,6695
85658,85659,2015,Campeche,4,39,Hombres,6139
85659,85660,2015,Campeche,4,39,Mujeres,6581
85660,85661,2015,Campeche,4,40,Hombres,6072
85661,85662,2015,Campeche,4,40,Mujeres,6455
85662,85663,2015,Campeche,4,41,Hombres,5981
85663,85664,2015,Campeche,4,41,Mujeres,6308
85664,85665,2015,Campeche,4,42,Hombres,5868
85665,85666,2015,Campeche,4,42,Mujeres,6146
85666,85667,2015,Campeche,4,43,Hombres,5732
85667,85668,2015,Campeche,4,43,Mujeres,5973
85668,85669,2015,Campeche,4,44,Hombres,5575
85669,85670,2015,Campeche,4,44,Mujeres,5791
85670,85671,2015,Campeche,4,45,Hombres,5409
85671,85672,2015,Campeche,4,45,Mujeres,5608
85672,85673,2015,Campeche,4,46,Hombres,5238
85673,85674,2015,Campeche,4,46,Mujeres,5425
85674,85675,2015,Campeche,4,47,Hombres,5066
85675,85676,2015,Campeche,4,47,Mujeres,5246
85676,85677,2015,Campeche,4,48,Hombres,4897
85677,85678,2015,Campeche,4,48,Mujeres,5075
85678,85679,2015,Campeche,4,49,Hombres,4734
85679,85680,2015,Campeche,4,49,Mujeres,4911
85680,85681,2015,Campeche,4,50,Hombres,4579
85681,85682,2015,Campeche,4,50,Mujeres,4755
85682,85683,2015,Campeche,4,51,Hombres,4425
85683,85684,2015,Campeche,4,51,Mujeres,4601
85684,85685,2015,Campeche,4,52,Hombres,4273
85685,85686,2015,Campeche,4,52,Mujeres,4448
85686,85687,2015,Campeche,4,53,Hombres,4121
85687,85688,2015,Campeche,4,53,Mujeres,4294
85688,85689,2015,Campeche,4,54,Hombres,3965
85689,85690,2015,Campeche,4,54,Mujeres,4134
85690,85691,2015,Campeche,4,55,Hombres,3807
85691,85692,2015,Campeche,4,55,Mujeres,3970
85692,85693,2015,Campeche,4,56,Hombres,3643
85693,85694,2015,Campeche,4,56,Mujeres,3798
85694,85695,2015,Campeche,4,57,Hombres,3473
85695,85696,2015,Campeche,4,57,Mujeres,3621
85696,85697,2015,Campeche,4,58,Hombres,3302
85697,85698,2015,Campeche,4,58,Mujeres,3441
85698,85699,2015,Campeche,4,59,Hombres,3131
85699,85700,2015,Campeche,4,59,Mujeres,3262
85700,85701,2015,Campeche,4,60,Hombres,2963
85701,85702,2015,Campeche,4,60,Mujeres,3084
85702,85703,2015,Campeche,4,61,Hombres,2796
85703,85704,2015,Campeche,4,61,Mujeres,2910
85704,85705,2015,Campeche,4,62,Hombres,2635
85705,85706,2015,Campeche,4,62,Mujeres,2737
85706,85707,2015,Campeche,4,63,Hombres,2478
85707,85708,2015,Campeche,4,63,Mujeres,2567
85708,85709,2015,Campeche,4,64,Hombres,2322
85709,85710,2015,Campeche,4,64,Mujeres,2402
85710,85711,2015,Campeche,4,65,Hombres,2187
85711,85712,2015,Campeche,4,65,Mujeres,2260
85712,85713,2015,Campeche,4,66,Hombres,2067
85713,85714,2015,Campeche,4,66,Mujeres,2127
85714,85715,2015,Campeche,4,67,Hombres,1942
85715,85716,2015,Campeche,4,67,Mujeres,1992
85716,85717,2015,Campeche,4,68,Hombres,1823
85717,85718,2015,Campeche,4,68,Mujeres,1863
85718,85719,2015,Campeche,4,69,Hombres,1710
85719,85720,2015,Campeche,4,69,Mujeres,1741
85720,85721,2015,Campeche,4,70,Hombres,1600
85721,85722,2015,Campeche,4,70,Mujeres,1625
85722,85723,2015,Campeche,4,71,Hombres,1494
85723,85724,2015,Campeche,4,71,Mujeres,1517
85724,85725,2015,Campeche,4,72,Hombres,1394
85725,85726,2015,Campeche,4,72,Mujeres,1416
85726,85727,2015,Campeche,4,73,Hombres,1300
85727,85728,2015,Campeche,4,73,Mujeres,1324
85728,85729,2015,Campeche,4,74,Hombres,1211
85729,85730,2015,Campeche,4,74,Mujeres,1238
85730,85731,2015,Campeche,4,75,Hombres,1121
85731,85732,2015,Campeche,4,75,Mujeres,1152
85732,85733,2015,Campeche,4,76,Hombres,1034
85733,85734,2015,Campeche,4,76,Mujeres,1070
85734,85735,2015,Campeche,4,77,Hombres,952
85735,85736,2015,Campeche,4,77,Mujeres,996
85736,85737,2015,Campeche,4,78,Hombres,875
85737,85738,2015,Campeche,4,78,Mujeres,926
85738,85739,2015,Campeche,4,79,Hombres,802
85739,85740,2015,Campeche,4,79,Mujeres,860
85740,85741,2015,Campeche,4,80,Hombres,734
85741,85742,2015,Campeche,4,80,Mujeres,799
85742,85743,2015,Campeche,4,81,Hombres,670
85743,85744,2015,Campeche,4,81,Mujeres,740
85744,85745,2015,Campeche,4,82,Hombres,608
85745,85746,2015,Campeche,4,82,Mujeres,682
85746,85747,2015,Campeche,4,83,Hombres,550
85747,85748,2015,Campeche,4,83,Mujeres,625
85748,85749,2015,Campeche,4,84,Hombres,494
85749,85750,2015,Campeche,4,84,Mujeres,569
85750,85751,2015,Campeche,4,85,Hombres,438
85751,85752,2015,Campeche,4,85,Mujeres,512
85752,85753,2015,Campeche,4,86,Hombres,385
85753,85754,2015,Campeche,4,86,Mujeres,457
85754,85755,2015,Campeche,4,87,Hombres,335
85755,85756,2015,Campeche,4,87,Mujeres,403
85756,85757,2015,Campeche,4,88,Hombres,289
85757,85758,2015,Campeche,4,88,Mujeres,352
85758,85759,2015,Campeche,4,89,Hombres,247
85759,85760,2015,Campeche,4,89,Mujeres,303
85760,85761,2015,Campeche,4,90,Hombres,209
85761,85762,2015,Campeche,4,90,Mujeres,259
85762,85763,2015,Campeche,4,91,Hombres,175
85763,85764,2015,Campeche,4,91,Mujeres,217
85764,85765,2015,Campeche,4,92,Hombres,144
85765,85766,2015,Campeche,4,92,Mujeres,180
85766,85767,2015,Campeche,4,93,Hombres,118
85767,85768,2015,Campeche,4,93,Mujeres,145
85768,85769,2015,Campeche,4,94,Hombres,93
85769,85770,2015,Campeche,4,94,Mujeres,115
85770,85771,2015,Campeche,4,95,Hombres,73
85771,85772,2015,Campeche,4,95,Mujeres,89
85772,85773,2015,Campeche,4,96,Hombres,56
85773,85774,2015,Campeche,4,96,Mujeres,67
85774,85775,2015,Campeche,4,97,Hombres,42
85775,85776,2015,Campeche,4,97,Mujeres,50
85776,85777,2015,Campeche,4,98,Hombres,31
85777,85778,2015,Campeche,4,98,Mujeres,36
85778,85779,2015,Campeche,4,99,Hombres,23
85779,85780,2015,Campeche,4,99,Mujeres,26
85780,85781,2015,Campeche,4,100,Hombres,16
85781,85782,2015,Campeche,4,100,Mujeres,18
85782,85783,2015,Campeche,4,101,Hombres,11
85783,85784,2015,Campeche,4,101,Mujeres,11
85784,85785,2015,Campeche,4,102,Hombres,7
85785,85786,2015,Campeche,4,102,Mujeres,7
85786,85787,2015,Campeche,4,103,Hombres,5
85787,85788,2015,Campeche,4,103,Mujeres,4
85788,85789,2015,Campeche,4,104,Hombres,3
85789,85790,2015,Campeche,4,104,Mujeres,3
85790,85791,2015,Campeche,4,105,Hombres,2
85791,85792,2015,Campeche,4,105,Mujeres,1
85792,85793,2015,Campeche,4,106,Hombres,1
85793,85794,2015,Campeche,4,106,Mujeres,1
85794,85795,2015,Campeche,4,107,Hombres,1
85795,85796,2015,Campeche,4,107,Mujeres,1
85796,85797,2015,Campeche,4,108,Hombres,0
85797,85798,2015,Campeche,4,108,Mujeres,0
85798,85799,2015,Campeche,4,109,Hombres,0
85799,85800,2015,Campeche,4,109,Mujeres,0
86020,86021,2017,Campeche,4,0,Hombres,9008
86021,86022,2017,Campeche,4,0,Mujeres,8694
86022,86023,2017,Campeche,4,1,Hombres,9073
86023,86024,2017,Campeche,4,1,Mujeres,8833
86024,86025,2017,Campeche,4,2,Hombres,9090
86025,86026,2017,Campeche,4,2,Mujeres,8935
86026,86027,2017,Campeche,4,3,Hombres,9022
86027,86028,2017,Campeche,4,3,Mujeres,8904
86028,86029,2017,Campeche,4,4,Hombres,8939
86029,86030,2017,Campeche,4,4,Mujeres,8844
86030,86031,2017,Campeche,4,5,Hombres,8852
86031,86032,2017,Campeche,4,5,Mujeres,8749
86032,86033,2017,Campeche,4,6,Hombres,8760
86033,86034,2017,Campeche,4,6,Mujeres,8646
86034,86035,2017,Campeche,4,7,Hombres,8685
86035,86036,2017,Campeche,4,7,Mujeres,8572
86036,86037,2017,Campeche,4,8,Hombres,8627
86037,86038,2017,Campeche,4,8,Mujeres,8518
86038,86039,2017,Campeche,4,9,Hombres,8572
86039,86040,2017,Campeche,4,9,Mujeres,8470
86040,86041,2017,Campeche,4,10,Hombres,8529
86041,86042,2017,Campeche,4,10,Mujeres,8425
86042,86043,2017,Campeche,4,11,Hombres,8503
86043,86044,2017,Campeche,4,11,Mujeres,8394
86044,86045,2017,Campeche,4,12,Hombres,8485
86045,86046,2017,Campeche,4,12,Mujeres,8374
86046,86047,2017,Campeche,4,13,Hombres,8458
86047,86048,2017,Campeche,4,13,Mujeres,8346
86048,86049,2017,Campeche,4,14,Hombres,8420
86049,86050,2017,Campeche,4,14,Mujeres,8316
86050,86051,2017,Campeche,4,15,Hombres,8397
86051,86052,2017,Campeche,4,15,Mujeres,8316
86052,86053,2017,Campeche,4,16,Hombres,8390
86053,86054,2017,Campeche,4,16,Mujeres,8336
86054,86055,2017,Campeche,4,17,Hombres,8388
86055,86056,2017,Campeche,4,17,Mujeres,8347
86056,86057,2017,Campeche,4,18,Hombres,8405
86057,86058,2017,Campeche,4,18,Mujeres,8360
86058,86059,2017,Campeche,4,19,Hombres,8437
86059,86060,2017,Campeche,4,19,Mujeres,8386
86060,86061,2017,Campeche,4,20,Hombres,8495
86061,86062,2017,Campeche,4,20,Mujeres,8449
86062,86063,2017,Campeche,4,21,Hombres,8571
86063,86064,2017,Campeche,4,21,Mujeres,8534
86064,86065,2017,Campeche,4,22,Hombres,8630
86065,86066,2017,Campeche,4,22,Mujeres,8603
86066,86067,2017,Campeche,4,23,Hombres,8656
86067,86068,2017,Campeche,4,23,Mujeres,8639
86068,86069,2017,Campeche,4,24,Hombres,8644
86069,86070,2017,Campeche,4,24,Mujeres,8645
86070,86071,2017,Campeche,4,25,Hombres,8597
86071,86072,2017,Campeche,4,25,Mujeres,8626
86072,86073,2017,Campeche,4,26,Hombres,8502
86073,86074,2017,Campeche,4,26,Mujeres,8574
86074,86075,2017,Campeche,4,27,Hombres,8361
86075,86076,2017,Campeche,4,27,Mujeres,8499
86076,86077,2017,Campeche,4,28,Hombres,8206
86077,86078,2017,Campeche,4,28,Mujeres,8419
86078,86079,2017,Campeche,4,29,Hombres,8042
86079,86080,2017,Campeche,4,29,Mujeres,8328
86080,86081,2017,Campeche,4,30,Hombres,7856
86081,86082,2017,Campeche,4,30,Mujeres,8205
86082,86083,2017,Campeche,4,31,Hombres,7660
86083,86084,2017,Campeche,4,31,Mujeres,8063
86084,86085,2017,Campeche,4,32,Hombres,7467
86085,86086,2017,Campeche,4,32,Mujeres,7919
86086,86087,2017,Campeche,4,33,Hombres,7270
86087,86088,2017,Campeche,4,33,Mujeres,7768
86088,86089,2017,Campeche,4,34,Hombres,7071
86089,86090,2017,Campeche,4,34,Mujeres,7612
86090,86091,2017,Campeche,4,35,Hombres,6871
86091,86092,2017,Campeche,4,35,Mujeres,7442
86092,86093,2017,Campeche,4,36,Hombres,6683
